username,text,likes,timestamp,tweet_hashtags/0,sentiment
@Southend_Pride,whos coming basildonpride saturday 2nd join us march festival meet 1030am toys r us building look southend pride banner essex southendpride pride lgbtq southendonsea southend pride registered charity 120260,8,2023-08-30 12:19:00+00:00,#Essex,neutral
@StevieTim2,theyve long since confused pride shameless,0,2023-08-30 11:51:00+00:00,#Pride,negative
@Stamatys,proud sister woman one mother two mentor many family pride humanism,0,2023-08-30 11:46:00+00:00,#Family,positive
@LoveSpreadsNP,100 money sent direct choose love promise also wont creased one chooselove pride,1,2023-08-30 11:40:00+00:00,#chooselove,positive
@therealjavalily,theres huge difference gay pride gay humility gaysagainstgroomers,0,2023-08-30 11:27:00+00:00,#pride,positive
@LiberateHQ,met lovely arnuad jeremy interlgbt france weekend talked things lgbtqactivism pride cant wait take trip gayparis see againwhos road trip parispride next june research obviously,1,2023-08-30 11:15:00+00:00,#LGBTQActivism,positive
@42ndStreetmcr,rain couldnt keep us pride protest walk manchesterpride queerjoy dancingintherain singingintherain lgbtq queer community,8,2023-08-30 11:10:00+00:00,#Pride,neutral
@global_words,well leicesterpride saturday wed love youd come hang us well sorts great lgbtq books see robynnyx jofletcherbooks ionakanewriter pride leicesterpride books lgbtqbooks,1,2023-08-30 11:03:00+00:00,#pride,positive
@redpeneditor21,well leicesterpride saturday wed love youd come hang us well sorts great lgbtq books see robynnyx jofletcherbooks ionakanewriter pride leicesterpride books lgbtqbooks,0,2023-08-30 11:03:00+00:00,#pride,positive
@brey_willows,well leicesterpride saturday wed love youd come hang us well sorts great lgbtq books see robynnyx jofletcherbooks ionakanewriter pride leicesterpride books lgbtqbooks,6,2023-08-30 11:02:00+00:00,#pride,positive
@Rom_TAlan,always perfect prime wednesdaywisdom pride resistance kindnessmatters motivation,2,2023-08-30 11:02:00+00:00,#WednesdayWisdom,positive
@Rom_TAlan,us send 250 million weapons ukraine aolcomnewsusend250mill wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 11:00:00+00:00,#WednesdayWisdom,neutral
@SarahConnorFem,pride trolling community mean,2,2023-08-30 10:55:00+00:00,#PRIDE,positive
@Rom_TAlan,wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 10:52:00+00:00,#WednesdayWisdom,neutral
@Rom_TAlan,georgia carolinas declare states emergency hurricane idalia nears florida aolcomgeorgiacarolinasde wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 10:52:00+00:00,#WednesdayWisdom,neutral
@Rom_TAlan,california sues school district policy requiring parents notified gender identity changes aolcomcaliforniasuesscho wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 10:51:00+00:00,#WednesdayWisdom,neutral
@Rom_TAlan,10 drugs targeted medicare price negotiations biden pitches cost reductions aolcomnewsbidenadministr wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 10:50:00+00:00,#WednesdayWisdom,neutral
@cjester27,heardle pride 91 heardle pride lgbtq heardledecades prideheardledecadesxyz,0,2023-08-30 10:48:00+00:00,#Heardle,neutral
@arjunranga,may trophy hearts know proud inspired next time go warriors maharajatrophy2023 t20 tournament teamwork team pride sponsor,5,2023-08-30 10:35:00+00:00,#MaharajaTrophy2023,positive
@RdgToday,reading pride announced first love unites film festival weekly screenings reading biscuit factory beginning sunday uknews rdguk pride loveunites filmfestival buffly3ejf4og,11,2023-08-30 10:32:00+00:00,#UKnews,positive
@Rom_TAlan,dumb dumber dumbest vivek ramaswamy thinks college applications include 1mile run parts presidential fitness test aolcomnewsvivekramaswamy wednesdaywisdom pride resistance kindnessmatters motivation,6,2023-08-30 10:26:00+00:00,#WednesdayWisdom,negative
@Rom_TAlan,thank dennis remember well put loop morning good day wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 10:23:00+00:00,#WednesdayWisdom,positive
@MidlandsLgbt,laois pride kicks next week look events going would love see everyone join us parade community day afterwards laoispride midlandslgbt pride queer laois,10,2023-08-30 10:21:00+00:00,#laoispride,positive
@Rom_TAlan,animal planet crude horrid creatures trump supporter trial jan 6 charges says comfy senators chair aolcomnewstrumpsupporter wednesdaywisdom pride resistance kindnessmatters motivation,1,2023-08-30 10:19:00+00:00,#WednesdayWisdom,negative
@ajouteau,adevinta believe encouraging everyone use voice growing different perspectives happy see much teams involved celebrating pride different offices summer pride adevintalife,4,2023-08-30 10:17:00+00:00,#Pride,positive
@Squirrelbeer23,heardle pride 91 heardle pride lgbtq heardledecades prideheardledecadesxyz,0,2023-08-30 10:16:00+00:00,#Heardle,neutral
@Rom_TAlan,ryder cup 2023 format schedule telegraphcoukgolf0ryder wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 10:15:00+00:00,#WednesdayWisdom,neutral
@Rom_TAlan,watch first inspiring trailer colman domingos rustin biopic outcomfilmrustintrailer wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 10:13:00+00:00,#WednesdayWisdom,positive
@Rom_TAlan,see barry keoghan jacob elordi twisted steamy thriller saltburn outcomfilmsaltburnmovie wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 10:11:00+00:00,#WednesdayWisdom,negative
@Kim_Provise,asdas slightly unsettling entry spirit manchester pride,0,2023-08-30 10:05:00+00:00,#Pride,negative
@Rom_TAlan,trump desantis aftermath wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 10:03:00+00:00,#WednesdayWisdom,neutral
@MadeByMortals,join us great british make latest armchair adventures uncle chris customers trying make fabulous pride parade costumes manage fall apart seams podfollowcomarmchairadven funded recycle4gm suezuk,0,2023-08-30 10:02:00+00:00,#Pride,positive
@Rom_TAlan,pay forward pay backward wednesdaywisdom pride resistance kindnessmatters motivation,1,2023-08-30 09:52:00+00:00,#WednesdayWisdom,neutral
@Rom_TAlan,life hack one right feels better wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 09:51:00+00:00,#WednesdayWisdom,positive
@Rom_TAlan,giant human even human wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 09:50:00+00:00,#WednesdayWisdom,neutral
@FosteringGM,lgbtq foster carers making positive difference local children bringing muchneeded diversity foster care workforce hear current foster carers experiences latest blog fosteringunfilteredorgexp fosteringunfiltered pride,4,2023-08-30 09:48:00+00:00,#FosteringUnfiltered,positive
@Rom_TAlan,9 new books recommend week nytimescom20230824books wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 09:46:00+00:00,#WednesdayWisdom,positive
@PADCumbria,massive thank amazing sponsors pridebytheharbourside pride lgbt diversity inclusion equity equality,3,2023-08-30 09:44:00+00:00,#pridebytheharbourside,positive
@InterPride,homophobic hate speech punishable prison time brazil countrys high court declared near majority decision read bitly45bejf6 interpride pride lgbt lgbtq lgbtqia lgbtqiaplus queer humanrights chosenfamily brazil southamerica,12,2023-08-30 09:37:00+00:00,#interpride,negative
@iynzino,congrats ateez coming group 8 girls pride,0,2023-08-30 09:22:00+00:00,#pride,neutral
@Rkfs_org,pride india created history neeraj chopra becomes first indian win gold world athletics championships rkfinancialservices neerajchopra freedemataccount pride wingold india worldchampionships investsmart futurewithrkfs mutualfundssahihai,1,2023-08-30 09:22:00+00:00,#rkfinancialservices,positive
@Rom_TAlan,better sleep socks let feet rest freely plus one type sock avoid huffingtonpostcoukentryt via huffpostuklife wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 09:15:00+00:00,#WednesdayWisdom,positive
@Rom_TAlan,justice fathers account trial daughters killer archivevanityfaircomartic wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 09:12:00+00:00,#WednesdayWisdom,neutral
@Rom_TAlan,smartest person government absolute best messenger wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 09:02:00+00:00,#WednesdayWisdom,positive
@MissZarifi,gutted couldnt due surgery happy see pride,1,2023-08-30 09:02:00+00:00,#pride,positive
@Rom_TAlan,trump cult nutshell wednesdaywisdom pride resistance kindnessmatters motivation,3,2023-08-30 09:00:00+00:00,#WednesdayWisdom,neutral
@Rom_TAlan,avoid 2 eye drop products fda advises medscapecomsviewarticle9 via medscape wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 08:59:00+00:00,#WednesdayWisdom,neutral
@thehauterrfly,srk happy see daughter suhana khan confidently face camera wants train cat hauterrflycomentertainment entertainment instagram jawan pride shahrukhkhan suhanakhan thearchies,2,2023-08-30 08:46:00+00:00,#Entertainment,positive
@felicefan,heardle pride 91 heardle pride lgbtq heardledecades prideheardledecadesxyz,0,2023-08-30 08:46:00+00:00,#Heardle,neutral
@MzAtoB,heardle pride 91 heardle pride lgbtq heardledecades prideheardledecadesxyz,1,2023-08-30 08:39:00+00:00,#Heardle,neutral
@Rom_TAlan,national beach day august 30 nationaldaycalendarcomnati wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 08:33:00+00:00,#WednesdayWisdom,neutral
@Rom_TAlan,national grief awareness day august 30 nationaldaycalendarcomnati wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 08:32:00+00:00,#WednesdayWisdom,negative
@steelershockey,steelers back action saturday 9th september vs nottingham panthers goals pride weekend game manchester storm last season bleedorange steelershockey,31,2023-08-30 08:30:00+00:00,#Pride,positive
@Outlookindia,weekendreads dreams often denied nonbinary artists aspire glamorous stars silver screen photo sudhir damerla text anishareddyd50 women transgender lgbtqia queer pride read outlookindiacomnationalch,2,2023-08-30 08:30:00+00:00,#WeekendReads,positive
@Rom_TAlan,today wednesday friends lets get wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 08:23:00+00:00,#WednesdayWisdom,neutral
@Rom_TAlan,deserves way deserves voted governors mansion wednesdaywisdom pride resistance kindnessmatters motivation,1,2023-08-30 08:20:00+00:00,#WednesdayWisdom,positive
@Rom_TAlan,surely hope wednesdaywisdom pride resistance kindnessmatters motivation,7,2023-08-30 08:20:00+00:00,#WednesdayWisdom,positive
@Rom_TAlan,kit never would watched show love award voice overs wednesdaywisdom pride resistance kindnessmatters motivation,1,2023-08-30 08:18:00+00:00,#WednesdayWisdom,positive
@robcmtx,colorado man charged nyc damaging pride flags stonewall national monument news pride nbcnewscomnbcoutoutnews via inoreader,0,2023-08-30 08:18:00+00:00,#News,neutral
@Rom_TAlan,sad irony trump disabled human ever draw breath wednesdaywisdom pride resistance kindnessmatters motivation,1,2023-08-30 08:10:00+00:00,#WednesdayWisdom,negative
@Rom_TAlan,uks worst airport slammed joke livid passengers new rankings mirrorcouktravelnewsuks wednesdaywisdom pride resistance kindnessmatters motivation,0,2023-08-30 08:08:00+00:00,#WednesdayWisdom,negative
@steelershockey,dowdy goes endtoend pride weekend manchester storm ready season start saturday 9th september bleedorange steelershockey,61,2023-08-30 08:00:00+00:00,#pride,negative
@careeracceler,sign free 11 lgbt inclusive career mentoring leading companies l8ritpztf lgbt pride pride2023 lgbtq,0,2023-08-30 07:39:00+00:00,#lgbt,positive
@steelershockey,helping get back hockey mode brandons 2nd storm pride weekend bleedorange steelershockey,42,2023-08-30 07:30:00+00:00,#Pride,neutral
@WSallthisthen,pride gay conversion transition lgbwithoutthetq,2,2023-08-30 07:27:00+00:00,#pride,positive
@CabaretCamden,comedy drag burlesque song dance camden cabaret shows camdencabaretcouk frid 1 sep includes bobbie derrier hersh dagmarr queera lynn heather marulli sat 2 sep camden cabaret bobbie derrier supergirly queera lynn heather marulli pinup lgbtq pride,3,2023-08-30 07:09:00+00:00,#comedy,negative
@clarkrob,sent instagram super league referee marcus griffiths weekend find incredibly disheartening embarrassing rugby league fan pride must continue celebration education effort protest rugbyleague rfl homophobia,1,2023-08-30 07:08:00+00:00,#Pride,positive
@steelershockey,getting ready start season 9th september pride weekend action brandon whistle scoring first 2 manchester storm bleedorange steelershockey,32,2023-08-30 07:00:00+00:00,#pride,positive
@Rdng_bsct_fctry,weve teamed readingpride create first loveunites film festival starting sunday uplifting pride well collecting donations readingpride support work local lgbtqia community tix bitlyrbfbookhere,14,2023-08-30 07:00:00+00:00,#ReadingPride,positive
@trademartstore,joyous occasion merdekaday mytrademartstore would like extend warmest wishes malaysians may celebrations filled love pride hope even brighter future,0,2023-08-30 06:58:00+00:00,#MerdekaDay,positive
@lmtd1,heardle pride 91 heardle pride lgbtq heardledecades prideheardledecadesxyz,0,2023-08-30 06:36:00+00:00,#Heardle,neutral
@raahatproject,come join adityagrd7 shares valuable insights solving relationship conflicts want learn together sign full video link bio lgbtqia lgbt pride rainbowcommunity mentalhealth queermentalhealth lgbtmentalhealth lgbtqindia,0,2023-08-30 06:34:00+00:00,#LGBTQIA,positive
@muktinathbank,wishing team nepal best todays match nepals debut asia cup marks historic moment wholeheartedly support go make us proud muktinath muktinathbikasbank mnbbl bestbank banking wecan nct teamnepal winner pride champion,1,2023-08-30 06:17:00+00:00,#Muktinath,positive
@RogerMaybank,heardle pride 91 heardle pride lgbtq heardledecades prideheardledecadesxyz,0,2023-08-30 06:17:00+00:00,#Heardle,neutral
@BukindaR,good morning prizes raisedbycows cows pride,1,2023-08-30 05:14:00+00:00,#RaisedByCows,positive
